WFCAMz   z_WFCAM.dat  VegaB=0.0   z filter on UKIRT's WFCAM
WFCAMY   Y_WFCAM.dat  VegaB=0.0   Y filter on UKIRT's WFCAM
WFCAMJ   J_WFCAM.dat  VegaB=0.0   J filter on UKIRT's WFCAM
WFCAMH   H_WFCAM.dat  VegaB=0.0   H filter on UKIRT's WFCAM
WFCAMK   K_WFCAM.dat  VegaB=0.0   K filter on UKIRT's WFCAM
