3050.  5.220813E-15
3052.9  3.000004E-15
3055.8  6.044233E-15
3058.7  6.781204E-14
3061.6  4.878628E-14
3064.5  3.545356E-14
3067.4  1.414774E-15
3070.3  -1.843879E-14
3073.2  -5.748359E-15
3076.1  4.170549E-15
3079.  3.024331E-14
3081.9  1.561661E-14
3084.8  3.472460E-15
3087.7  2.125024E-15
3090.6  1.593479E-14
3093.5  -2.933161E-14
3096.4  -1.567590E-14
3099.3  2.376390E-14
3102.2  2.428267E-14
3105.1  2.122430E-14
3108.  3.038079E-15
3110.9  1.577988E-14
3113.8  1.997209E-14
3116.7  7.226492E-15
3119.6  -4.696454E-15
3122.5  1.865277E-14
3125.4  3.164274E-14
3128.3  2.430300E-14
3131.2  1.796092E-14
3134.1  2.934047E-14
3137.  3.171358E-14
3139.9  3.636382E-14
3142.8  2.177854E-14
3145.7  1.079809E-14
3148.6  1.067694E-14
3151.5  1.217705E-14
3154.4  1.308864E-14
3157.3  1.581249E-14
3160.2  2.616017E-14
3163.1  2.225164E-14
3166.  2.396858E-14
3168.9  2.443739E-14
3171.8  2.098508E-14
3174.7  1.094809E-14
3177.6  2.945701E-14
3180.5  2.299889E-14
3183.4  1.053050E-15
3186.3  8.647228E-15
3189.2  1.702584E-14
3192.1  1.365424E-14
3195.  8.036326E-15
3197.9  1.272145E-14
3200.8  1.157433E-14
3203.7  1.703108E-14
3206.6  1.415976E-14
3209.5  1.163689E-14
3212.4  2.059536E-14
3215.3  1.489144E-14
3218.2  1.256786E-14
3221.1  1.716870E-14
3224.  2.187402E-14
3226.9  1.900780E-14
3229.8  1.447289E-14
3232.7  2.504978E-14
3235.6  1.837045E-14
3238.5  2.183176E-14
3241.4  2.232751E-14
3244.3  2.087151E-14
3247.2  2.574432E-14
3250.1  4.185005E-14
3253.  4.937069E-14
3255.9  4.534377E-14
3258.8  3.852352E-14
3261.7  4.170411E-14
3264.6  2.448613E-14
3267.5  3.092485E-14
3270.4  2.125916E-14
3273.3  3.487451E-14
3276.2  2.878352E-14
3279.1  3.548022E-14
3282.  3.722985E-14
3284.9  5.149374E-14
3287.8  4.618577E-14
3290.7  3.594377E-14
3293.6  4.370572E-14
3296.5  4.332376E-14
3299.4  4.192365E-14
3302.3  3.841202E-14
3305.2  3.211258E-14
3308.1  3.835106E-14
3311.  5.096696E-14
3313.9  4.354787E-14
3316.8  4.002855E-14
3319.7  3.711700E-14
3322.6  4.447554E-14
3325.5  3.786341E-14
3328.4  3.308175E-14
3331.3  4.816792E-14
3334.2  4.651252E-14
3337.1  5.015689E-14
3340.  5.022473E-14
3342.9  6.316241E-14
3345.8  9.660514E-14
3348.7  8.706108E-14
3351.6  4.611167E-14
3354.5  4.175460E-14
3357.4  4.021974E-14
3360.3  3.507706E-14
3363.2  3.905762E-14
3366.1  3.124977E-14
3369.  3.875740E-14
3371.9  5.289575E-14
3374.8  5.040585E-14
3377.7  4.828478E-14
3380.6  4.930803E-14
3383.5  5.328094E-14
3386.4  6.128788E-14
3389.3  5.805458E-14
3392.2  6.159730E-14
3395.1  7.412835E-14
3398.  6.441977E-14
3400.9  5.711083E-14
3403.8  5.502822E-14
3406.7  5.875988E-14
3409.6  6.419016E-14
3412.5  6.362676E-14
3415.4  7.115753E-14
3418.3  7.040645E-14
3421.2  6.558604E-14
3424.1  6.623266E-14
3427.  5.427095E-14
3429.9  4.910112E-14
3432.8  4.818076E-14
3435.7  4.373307E-14
3438.6  4.212788E-14
3441.5  4.796384E-14
3444.4  6.192521E-14
3447.3  5.972034E-14
3450.2  6.503772E-14
3453.1  6.503642E-14
3456.  5.981618E-14
3458.9  5.854108E-14
3461.8  5.607876E-14
3464.7  6.296498E-14
3467.6  5.862002E-14
3470.5  5.435955E-14
3473.4  6.501342E-14
3476.3  7.333965E-14
3479.2  6.091777E-14
3482.1  6.143537E-14
3485.  5.855024E-14
3487.9  5.710712E-14
3490.8  6.562187E-14
3493.7  7.026202E-14
3496.6  8.562403E-14
3499.5  8.911341E-14
3502.4  8.055820E-14
3505.3  7.209325E-14
3508.2  6.786938E-14
3511.1  6.377621E-14
3514.  6.857187E-14
3516.9  5.604180E-14
3519.8  5.675815E-14
3522.7  6.457778E-14
3525.6  7.758755E-14
3528.5  8.447700E-14
3531.4  9.179393E-14
3534.3  1.040114E-13
3537.2  1.019285E-13
