3510.00	0.01
3520.00	0.01
3530.00	0.01
3540.00	0.01
3550.00	0.02
3560.00	0.02
3570.00	0.03
3580.00	0.03
3590.00	0.04
3600.00	0.05
3610.00	0.06
3620.00	0.08
3630.00	0.10
3640.00	0.12
3650.00	0.15
3660.00	0.18
3670.00	0.22
3680.00	0.27
3690.00	0.33
3700.00	0.40
3710.00	0.50
3720.00	0.63
3730.00	0.80
3740.00	1.00
3750.00	1.24
3760.00	1.54
3770.00	1.94
3780.00	2.45
3790.00	3.10
3800.00	3.90
3810.00	4.92
3820.00	6.15
3830.00	7.55
3840.00	9.12
3850.00	10.92
3860.00	13.07
3870.00	15.59
3880.00	18.15
3890.00	20.11
3900.00	20.98
3910.00	21.03
3920.00	21.10
3930.00	21.93
3940.00	23.73
3950.00	26.15
3960.00	28.47
3970.00	29.94
3980.00	30.41
3990.00	30.43
4000.00	30.67
4010.00	31.42
4020.00	32.46
4030.00	33.17
4040.00	32.95
4050.00	31.92
4060.00	30.54
4070.00	29.55
4080.00	29.38
4090.00	30.07
4100.00	31.33
4110.00	32.62
4120.00	33.32
4130.00	33.13
4140.00	32.24
4150.00	31.07
4160.00	30.29
4170.00	30.22
4180.00	30.83
4190.00	31.88
4200.00	33.01
4210.00	33.88
4220.00	34.37
4230.00	34.54
4240.00	34.64
4250.00	35.07
4260.00	35.69
4270.00	36.31
4280.00	36.65
4290.00	36.44
4300.00	35.60
4310.00	34.39
4320.00	33.22
4330.00	32.48
4340.00	32.34
4350.00	32.58
4360.00	33.30
4370.00	34.19
4380.00	34.94
4390.00	35.30
4400.00	35.20
4410.00	34.75
4420.00	34.17
4430.00	33.64
4440.00	33.29
4450.00	33.08
4460.00	32.89
4470.00	32.63
4480.00	32.24
4490.00	31.74
4500.00	31.21
4510.00	30.75
4520.00	30.45
4530.00	30.34
4540.00	30.38
4550.00	30.76
4560.00	31.14
4570.00	31.41
4580.00	31.54
4590.00	31.56
4600.00	31.46
4610.00	31.31
4620.00	31.12
4630.00	30.94
4640.00	30.79
4650.00	30.25
4660.00	29.73
4670.00	29.27
4680.00	28.83
4690.00	28.41
4700.00	27.97
4710.00	27.48
4720.00	26.88
4730.00	26.17
4740.00	25.37
4750.00	24.88
4760.00	24.44
4770.00	24.12
4780.00	23.95
4790.00	23.95
4800.00	24.04
4810.00	24.14
4820.00	24.11
4830.00	23.73
4840.00	22.79
4850.00	21.17
4860.00	18.79
4870.00	15.82
4880.00	12.63
4890.00	9.64
4900.00	7.10
4910.00	5.11
4920.00	3.64
4930.00	2.59
4940.00	1.85
4950.00	1.32
4960.00	0.95
4970.00	0.69
4980.00	0.50
4990.00	0.37
5000.00	0.27
5010.00	0.20
5020.00	0.15
5030.00	0.12
5040.00	0.09
5050.00	0.07
5060.00	0.05
5070.00	0.04
5080.00	0.04
5090.00	0.03
5100.00	0.02
5110.00	0.02
5120.00	0.02
5130.00	0.01
5140.00	0.01
5150.00	0.01
5160.00	0.01
5170.00	0.01
5180.00	0.01
