376.63  18.362  0.013
377.61  18.313  0.013
380.61  18.264  0.016
381.60  18.284  0.014
383.65  18.365  0.015
385.60  18.431  0.015
386.61  18.487  0.015
387.64  18.544  0.024
389.54  18.753  0.025
390.54  18.838  0.030
391.61  18.926  0.037
394.58  19.325  0.052
396.56  19.575  0.050
397.55  19.694  0.051
398.60  19.651  0.046
399.59  19.794  0.032
400.59  19.802  0.032
404.60  20.189  0.028
406.61  20.237  0.051
408.59  20.518  0.046
409.58  20.586  0.056
410.57  20.615  0.038
