662.69  17.593  0.011
663.67  17.534  0.009
665.64  17.437  0.007
666.70  17.415  0.008
669.66  17.408  0.007
671.75  17.420  0.007
673.73  17.453  0.010
675.71  17.523  0.010
682.73  17.916  0.016
684.68  17.996  0.011
687.69  18.121  0.013
690.70  18.275  0.021
695.74  18.489  0.015
699.65  18.712  0.015
703.67  18.976  0.016
713.56  19.416  0.022
722.62  19.644  0.030
726.62  19.739  0.023
730.64  19.889  0.023
737.60  20.038  0.029
739.64  20.100  0.031
740.62  20.040  0.034
746.60  20.296  0.065
751.60  20.432  0.098
755.61  20.515  0.063
