1165.80  14.683  0.007
1166.80  14.452  0.009
1169.87  14.063  0.008
1170.82  13.989  0.007
1174.85  13.957  0.009
1178.77  14.219  0.008
1179.83  14.343  0.009
1181.81  14.569  0.008
1182.78  14.691  0.008
1185.82  15.069  0.008
1190.78  15.733  0.009
1194.80  16.204  0.012
1197.79  16.531  0.012
1199.74  16.674  0.013
1202.83  16.892  0.012
1207.76  17.187  0.014
1211.78  17.344  0.017
1213.74  17.398  0.017
1218.76  17.552  0.018
1224.77  17.651  0.027
1239.75  17.996  0.023
1246.67  18.167  0.023
1256.69  18.296  0.038
