397.79  16.754  0.004
397.80  16.780  0.004
398.76  16.735  0.017
398.77  16.700  0.016
399.69  16.712  0.075
404.77  16.657  0.017
404.78  16.684  0.018
405.75  16.617  0.073
413.67  17.297  0.117
418.67  17.349  0.021
418.67  17.390  0.021
422.74  17.320  0.042
426.75  16.998  0.023
426.75  16.991  0.020
427.73  16.937  0.019
427.73  16.926  0.019
428.65  16.849  0.034
428.65  16.894  0.036
430.55  16.719  0.091
433.67  16.736  0.017
433.68  16.694  0.016
454.67  16.975  0.017
454.68  16.972  0.017
455.62  17.023  0.017
455.63  17.011  0.017
456.65  17.104  0.018
456.65  17.066  0.017
461.64  17.352  0.021
461.65  17.345  0.021
