295.53  16.234  0.006
298.68  15.832  0.006
299.54  15.793  0.008
300.54  15.747  0.009
301.53  15.751  0.006
302.55  15.770  0.006
303.54  15.803  0.009
304.56  15.814  0.012
305.54  15.856  0.010
307.59  15.943  0.006
308.55  15.964  0.007
309.55  16.010  0.007
310.55  16.055  0.007
311.55  16.118  0.007
312.53  16.181  0.010
314.56  16.380  0.007
315.55  16.456  0.008
320.55  16.638  0.008
328.53  16.457  0.010
330.57  16.409  0.007
331.52  16.383  0.007
335.55  16.408  0.006
337.52  16.480  0.008
338.56  16.521  0.008
339.55  16.619  0.008
340.56  16.696  0.009
342.53  16.847  0.009
344.53  16.941  0.010
346.55  17.066  0.010
348.53  17.174  0.011
351.55  17.304  0.015
352.56  17.351  0.014
