817.79  16.324  0.021
817.79  16.235  0.021
820.83  15.871  0.018
820.84  15.838  0.015
822.73  15.752  0.012
822.73  15.716  0.014
826.64  15.816  0.014
826.65  15.811  0.015
829.68  16.002  0.022
829.69  15.962  0.016
830.64  16.038  0.018
830.65  16.090  0.020
833.65  16.394  0.010
833.65  16.400  0.009
835.58  16.662  0.010
835.59  16.679  0.010
837.73  16.972  0.041
837.74  17.047  0.037
839.64  17.365  0.044
839.64  17.399  0.045
843.66  17.550  0.014
843.67  17.571  0.018
845.60  17.549  0.019
845.61  17.536  0.016
848.65  17.409  0.039
851.61  17.368  0.030
855.60  17.146  0.027
855.62  17.127  0.047
860.68  17.022  0.033
864.59  17.212  0.028
864.61  17.232  0.026
869.59  17.668  0.038
869.60  17.643  0.036
