640.83  15.675  0.009
640.84  15.667  0.009
643.82  15.591  0.007
643.83  15.567  0.007
648.81  16.053  0.027
648.82  16.057  0.015
653.80  16.555  0.008
653.81  16.577  0.009
656.86  16.670  0.016
656.87  16.664  0.019
657.79  16.669  0.016
657.80  16.661  0.019
660.85  16.557  0.015
660.86  16.536  0.017
664.85  16.218  0.016
664.87  16.252  0.019
668.82  15.854  0.010
668.83  15.823  0.010
670.85  15.692  0.012
670.86  15.655  0.011
672.85  15.647  0.015
672.86  15.640  0.009
676.86  15.854  0.016
676.87  15.840  0.015
679.80  16.043  0.014
679.80  16.028  0.015
680.81  16.110  0.012
680.81  16.097  0.013
681.86  16.183  0.006
681.87  16.174  0.006
686.84  16.484  0.020
686.85  16.467  0.019
688.83  16.600  0.019
688.84  16.543  0.020
697.79  17.100  0.087
697.79  17.153  0.023
701.76  17.329  0.025
701.77  17.391  0.030
710.78  17.851  0.046
710.79  17.887  0.048
715.71  18.112  0.049
715.72  18.094  0.044
