255.68  18.016  0.006
256.63  17.768  0.007
257.68  17.570  0.007
258.62  17.425  0.009
259.65  17.284  0.005
260.66  17.197  0.005
260.71  17.196  0.006
261.62  17.126  0.006
262.56  17.092  0.005
263.59  17.066  0.007
264.62  17.056  0.005
265.67  17.083  0.005
266.65  17.098  0.004
267.64  17.136  0.006
268.66  17.198  0.005
269.59  17.293  0.009
270.59  17.348  0.006
270.61  17.351  0.006
271.62  17.441  0.007
272.64  17.542  0.008
273.67  17.661  0.010
274.62  17.766  0.013
275.67  17.874  0.016
276.67  18.033  0.025
276.68  18.037  0.023
277.63  18.121  0.018
278.63  18.246  0.016
279.63  18.409  0.016
280.63  18.522  0.016
281.63  18.650  0.011
287.59  19.241  0.013
289.66  19.450  0.014
290.64  19.516  0.022
291.62  19.591  0.018
292.63  19.692  0.020
294.64  19.793  0.019
295.67  19.836  0.018
300.64  20.033  0.036
301.62  20.034  0.071
302.64  20.151  0.080
303.63  20.021  0.097
310.64  20.245  0.044
321.63  20.358  0.031
329.60  20.521  0.090
