650.82  16.621  0.006
655.77  16.479  0.007
658.70  16.513  0.007
659.69  16.540  0.007
662.78  16.661  0.008
663.72  16.716  0.009
665.70  16.839  0.008
666.76  16.902  0.009
669.72  17.096  0.007
671.76  17.176  0.008
673.77  17.226  0.009
675.73  17.270  0.010
682.80  17.372  0.014
683.75  17.379  0.010
687.76  17.477  0.012
694.74  17.913  0.015
698.66  18.109  0.010
699.69  18.179  0.014
707.76  18.464  0.018
712.68  18.607  0.013
721.63  18.888  0.023
726.68  19.021  0.019
730.70  19.062  0.022
737.65  19.192  0.020
741.62  19.345  0.019
746.64  19.459  0.031
751.67  19.665  0.057
