695.87  17.108  0.037
702.83  16.062  0.012
703.86  16.046  0.013
706.84  16.164  0.013
707.85  16.233  0.012
712.84  16.678  0.013
713.86  16.797  0.016
716.86  17.206  0.030
720.83  17.866  0.032
721.84  18.000  0.031
728.85  18.858  0.042
730.86  19.113  0.053
736.81  19.543  0.055
740.86  19.674  0.075
741.82  19.773  0.083
745.77  19.747  0.083
748.77  19.788  0.113
751.80  19.755  0.118
752.80  19.721  0.111
761.78  20.218  0.065
762.78  20.207  0.059
763.78  19.962  0.108
764.79  20.176  0.063
765.77  20.199  0.066
771.75  20.291  0.077
772.84  20.250  0.074
774.74  20.563  0.104
775.62  20.433  0.111
778.75  20.713  0.239
783.70  20.799  0.180
784.76  20.819  0.173
