817.80  16.381  0.023
822.84  15.906  0.038
822.85  15.941  0.046
826.66  15.965  0.026
826.67  15.990  0.024
829.70  16.179  0.026
830.66  16.165  0.034
830.67  16.171  0.032
833.66  16.340  0.010
833.67  16.349  0.012
835.59  16.418  0.012
835.60  16.382  0.012
837.75  16.405  0.041
839.65  16.412  0.025
843.67  16.343  0.013
843.68  16.360  0.012
845.62  16.272  0.012
845.63  16.282  0.015
848.67  16.109  0.045
848.68  16.126  0.061
851.63  15.980  0.036
851.64  15.983  0.041
860.71  16.121  0.091
864.62  16.399  0.035
869.62  16.654  0.032
