269.60  16.206  0.024
269.61  16.118  0.027
270.56  16.095  0.014
270.57  16.053  0.014
271.51  15.938  0.013
271.54  15.952  0.012
272.51  15.808  0.013
272.52  15.862  0.012
277.53  15.838  0.014
277.54  15.874  0.013
281.51  16.021  0.014
281.52  16.079  0.013
301.52  15.805  0.018
301.53  15.805  0.016
306.55  15.882  0.016
306.55  15.919  0.016
338.52  17.599  0.071
338.53  17.492  0.072
