738.71  16.304  0.007
740.78  16.295  0.009
741.71  16.304  0.007
745.66  16.431  0.008
748.72  16.599  0.009
751.69  16.825  0.009
754.70  17.149  0.009
755.68  17.240  0.009
760.65  17.876  0.012
762.67  18.124  0.014
763.63  18.224  0.015
764.67  18.315  0.020
765.63  18.445  0.018
767.63  18.604  0.019
771.61  18.938  0.022
772.64  19.019  0.041
774.64  19.099  0.038
781.64  19.356  0.047
784.59  19.358  0.029
785.61  19.422  0.027
786.59  19.474  0.026
788.58  19.528  0.047
795.59  19.537  0.029
805.53  19.729  0.043
818.51  19.996  0.042
834.54  20.276  0.070
