397.72  16.538  0.015
397.72  16.554  0.015
398.74  16.478  0.009
398.75  16.462  0.008
399.70  16.361  0.009
400.70  16.305  0.004
401.69  16.234  0.004
402.69  16.202  0.007
402.70  16.202  0.006
403.75  16.173  0.006
404.73  16.136  0.006
406.72  16.115  0.008
407.76  16.100  0.008
408.72  16.093  0.008
409.72  16.108  0.007
410.74  16.094  0.006
411.73  16.119  0.008
412.71  16.142  0.007
413.70  16.177  0.009
414.68  16.210  0.007
415.73  16.267  0.009
416.67  16.313  0.007
417.72  16.377  0.008
418.72  16.426  0.008
419.69  16.497  0.008
420.74  16.547  0.009
421.78  16.623  0.010
422.70  16.648  0.011
424.67  16.652  0.029
425.66  16.701  0.017
426.67  16.726  0.012
427.67  16.758  0.011
428.65  16.777  0.012
429.67  16.801  0.009
430.66  16.827  0.009
431.62  16.860  0.009
432.66  16.870  0.010
436.65  16.994  0.008
438.64  17.049  0.009
444.66  17.396  0.009
445.66  17.436  0.009
446.66  17.525  0.010
453.57  17.866  0.021
454.60  17.866  0.017
455.61  17.889  0.016
456.58  17.944  0.014
457.58  17.970  0.012
458.59  18.011  0.012
459.58  18.046  0.012
460.57  18.084  0.012
464.54  18.197  0.011
465.60  18.217  0.011
466.60  18.252  0.011
472.56  18.416  0.009
474.54  18.481  0.010
476.53  18.535  0.016
478.55  18.511  0.017
479.54  18.550  0.035
480.50  18.530  0.021
