647.84  16.987  0.018
648.71  17.002  0.044
648.75  16.990  0.120
648.80  16.992  0.027
653.89  17.288  0.024
656.74  17.427  0.027
656.75  17.450  0.026
660.73  17.733  0.034
660.74  17.715  0.030
664.70  17.878  0.030
664.73  17.882  0.021
668.76  17.920  0.031
668.77  17.913  0.040
672.79  17.704  0.031
672.79  17.769  0.035
677.79  17.392  0.027
677.80  17.400  0.031
680.76  17.226  0.028
686.79  17.046  0.025
686.80  16.994  0.029
692.71  16.837  0.021
692.72  16.827  0.018
701.69  17.302  0.031
701.70  17.324  0.032
705.68  17.616  0.035
705.69  17.529  0.031
710.71  17.797  0.039
710.72  17.693  0.032
