255.66  17.887  0.029
255.67  17.887  0.006
256.63  17.680  0.008
256.67  17.660  0.006
257.67  17.487  0.007
258.61  17.348  0.005
259.64  17.218  0.005
260.65  17.119  0.005
260.70  17.110  0.006
261.61  17.033  0.006
262.56  16.991  0.004
263.58  16.950  0.007
264.62  16.918  0.007
265.66  16.902  0.006
266.64  16.906  0.004
267.63  16.918  0.007
268.65  16.941  0.004
270.58  17.001  0.006
270.60  16.999  0.006
271.63  17.048  0.006
272.63  17.107  0.007
273.67  17.170  0.008
274.62  17.250  0.008
275.66  17.301  0.012
276.66  17.378  0.014
277.61  17.438  0.012
278.62  17.510  0.011
279.63  17.564  0.009
280.62  17.634  0.009
281.62  17.709  0.008
287.60  18.053  0.008
289.65  18.247  0.009
290.63  18.325  0.010
291.61  18.421  0.010
292.62  18.513  0.011
294.63  18.647  0.010
295.65  18.729  0.010
300.62  18.906  0.016
301.61  18.968  0.025
302.62  18.951  0.027
303.62  19.042  0.035
305.59  19.037  0.027
308.64  19.144  0.028
309.63  19.122  0.026
310.62  19.208  0.017
311.64  19.237  0.014
321.62  19.522  0.020
329.59  19.678  0.036
