1165.82  14.235  0.010
1166.79  14.039  0.012
1169.86  13.619  0.012
1170.81  13.545  0.013
1171.87  13.507  0.014
1172.88  13.462  0.013
1174.84  13.434  0.014
1179.82  13.607  0.013
1181.82  13.760  0.012
1182.79  13.844  0.013
1185.83  14.154  0.011
1190.76  14.729  0.012
1194.81  15.192  0.013
1197.80  15.460  0.011
1199.75  15.623  0.013
1202.83  15.859  0.012
1204.85  16.004  0.013
1207.77  16.183  0.012
1211.79  16.362  0.012
1213.75  16.432  0.013
1218.76  16.568  0.013
1224.79  16.674  0.014
1226.81  16.727  0.014
1231.78  16.760  0.013
1239.76  16.919  0.014
1246.68  17.049  0.012
1256.70  17.197  0.011
