429.77  15.043  0.006
430.80  15.036  0.005
431.82  15.047  0.005
432.81  15.069  0.006
436.78  15.246  0.004
444.81  15.878  0.007
445.81  15.966  0.008
446.82  16.065  0.008
452.76  16.655  0.009
453.69  16.749  0.009
454.74  16.856  0.011
455.78  16.966  0.014
456.78  17.051  0.012
457.76  17.153  0.012
458.77  17.226  0.012
459.79  17.300  0.011
460.72  17.394  0.012
461.70  17.433  0.012
464.79  17.579  0.011
465.79  17.641  0.010
466.80  17.679  0.010
467.77  17.694  0.011
468.74  17.734  0.012
473.73  17.859  0.011
474.85  17.883  0.008
475.72  17.904  0.008
476.83  17.940  0.009
477.86  17.950  0.008
478.76  17.974  0.010
479.73  17.984  0.014
480.74  18.001  0.011
490.72  18.231  0.012
491.72  18.238  0.011
512.80  18.603  0.029
