295.54  16.015  0.007
298.68  15.545  0.007
299.51  15.465  0.008
300.56  15.382  0.007
301.54  15.319  0.006
302.56  15.264  0.007
303.56  15.236  0.008
304.58  15.217  0.007
305.56  15.210  0.008
307.59  15.237  0.006
308.57  15.249  0.006
309.56  15.278  0.007
310.56  15.302  0.006
311.56  15.337  0.006
314.57  15.482  0.006
314.58  15.491  0.006
315.56  15.546  0.008
328.55  16.242  0.009
330.59  16.373  0.010
331.53  16.433  0.009
335.53  16.671  0.010
337.54  16.768  0.010
338.54  16.836  0.007
339.54  16.913  0.009
340.57  16.958  0.010
342.52  17.040  0.027
344.55  17.139  0.011
346.53  17.232  0.011
348.55  17.291  0.012
351.53  17.408  0.022
351.54  17.382  0.013
352.53  17.401  0.018
