828.91  15.050  0.003
829.90  14.977  0.004
830.91  14.980  0.004
831.90  15.015  0.006
831.90  15.018  0.006
832.93  15.056  0.007
833.92  15.109  0.006
838.88  15.322  0.004
841.93  15.658  0.007
845.89  15.854  0.005
846.89  15.842  0.006
850.85  15.713  0.004
853.93  15.628  0.008
858.86  15.715  0.004
861.87  15.986  0.005
862.84  16.072  0.008
866.85  16.381  0.008
867.83  16.436  0.009
870.85  16.586  0.008
871.83  16.643  0.008
872.82  16.692  0.010
886.82  17.326  0.005
891.79  17.516  0.013
892.79  17.553  0.005
893.80  17.601  0.006
