295.55  15.991  0.006
298.68  15.550  0.005
299.51  15.453  0.006
300.56  15.382  0.004
301.55  15.329  0.005
302.56  15.288  0.005
303.56  15.260  0.006
304.58  15.258  0.006
305.56  15.270  0.006
307.59  15.333  0.006
308.57  15.363  0.004
309.56  15.417  0.006
310.56  15.454  0.004
311.57  15.513  0.005
314.58  15.726  0.004
315.57  15.815  0.006
328.55  17.163  0.009
330.59  17.368  0.013
331.54  17.447  0.011
335.52  17.740  0.010
337.54  17.868  0.014
338.55  17.947  0.010
339.54  18.010  0.011
340.56  18.038  0.011
342.52  18.180  0.020
344.55  18.220  0.012
346.54  18.263  0.012
348.55  18.339  0.014
351.54  18.350  0.021
352.54  18.413  0.022
