753.88  14.496  0.006
756.87  14.596  0.006
758.87  14.797  0.005
773.85  15.303  0.006
773.85  15.277  0.006
776.86  15.055  0.013
776.86  15.049  0.017
779.89  14.891  0.014
779.90  14.860  0.018
782.86  14.727  0.017
782.86  14.723  0.018
786.87  14.851  0.005
786.88  14.845  0.005
789.84  15.041  0.014
789.84  15.034  0.014
796.85  15.473  0.017
796.85  15.483  0.019
800.86  15.712  0.013
800.86  15.761  0.018
800.87  15.735  0.016
800.88  15.748  0.016
803.88  15.924  0.034
803.88  15.892  0.027
807.78  16.167  0.022
807.78  16.141  0.029
813.79  16.460  0.025
813.79  16.478  0.028
817.86  16.695  0.023
817.87  16.700  0.029
835.77  17.535  0.018
835.77  17.539  0.019
845.72  17.940  0.024
845.73  17.947  0.024
