397.76  16.636  0.022
397.77  16.658  0.020
398.71  16.623  0.012
398.72  16.631  0.011
398.77  16.647  0.011
398.78  16.658  0.012
399.70  16.418  0.059
404.76  16.521  0.012
404.76  16.500  0.011
405.74  16.409  0.049
413.68  17.383  0.123
418.68  17.850  0.027
418.69  17.785  0.028
422.67  17.991  0.039
422.68  17.999  0.044
426.70  17.901  0.030
426.71  17.918  0.031
427.68  17.843  0.024
427.68  17.881  0.027
428.64  17.710  0.024
428.64  17.679  0.019
430.54  17.838  0.162
433.62  17.879  0.028
433.63  17.882  0.023
454.62  18.544  0.027
454.63  18.555  0.024
455.56  18.528  0.037
455.57  18.651  0.040
456.60  18.659  0.028
456.61  18.698  0.027
461.66  19.135  0.054
461.67  19.117  0.060
