695.86  17.140  0.013
702.83  16.226  0.007
703.87  16.269  0.009
706.85  16.378  0.007
707.86  16.396  0.009
712.83  16.813  0.008
713.86  16.940  0.008
716.86  17.133  0.012
720.82  17.099  0.012
721.84  17.040  0.011
728.86  16.836  0.009
730.87  16.912  0.014
736.81  17.424  0.012
738.85  17.576  0.010
740.85  17.704  0.010
741.82  17.734  0.010
745.77  17.912  0.014
748.76  18.080  0.015
751.82  18.168  0.019
752.81  18.261  0.033
754.75  18.313  0.019
761.77  18.611  0.016
762.78  18.657  0.018
763.77  18.637  0.030
764.78  18.729  0.017
765.77  18.743  0.017
771.75  19.002  0.020
772.84  19.035  0.020
774.74  19.126  0.023
775.61  19.186  0.029
778.77  19.122  0.039
783.69  19.354  0.041
784.77  19.442  0.033
790.71  19.663  0.030
795.74  19.730  0.038
798.73  19.911  0.033
804.75  20.121  0.062
805.68  19.986  0.058
818.67  20.397  0.064
819.70  20.425  0.043
823.64  20.485  0.066
831.62  20.659  0.081
838.64  20.952  0.211
840.60  20.845  0.134
846.65  20.932  0.108
858.54  21.145  0.123
861.50  21.220  0.195
