689.69  16.142  0.008
690.78  15.670  0.007
694.77  14.667  0.006
695.71  14.518  0.006
698.72  14.185  0.004
699.71  14.142  0.009
702.71  14.091  0.011
703.78  14.089  0.005
706.73  14.253  0.010
706.73  14.246  0.008
707.83  14.322  0.004
712.71  14.727  0.005
713.68  14.816  0.006
716.67  15.055  0.005
720.68  15.425  0.008
721.65  15.507  0.006
725.72  15.789  0.006
730.73  16.074  0.007
736.67  16.373  0.007
737.67  16.417  0.008
741.64  16.609  0.007
746.67  16.823  0.008
750.62  16.997  0.009
755.63  17.241  0.009
761.69  17.509  0.009
763.58  17.584  0.012
764.60  17.630  0.013
765.58  17.677  0.013
767.56  17.781  0.009
771.57  17.895  0.013
773.58  17.994  0.015
775.42  18.061  0.015
778.58  18.194  0.016
784.56  18.451  0.018
786.57  18.514  0.017
798.53  18.968  0.019
804.58  19.243  0.056
809.54  19.369  0.048
819.52  19.745  0.039
966.82  23.027  0.182
