352.83  17.255  0.093
353.80  17.237  0.008
356.84  17.094  0.009
357.78  17.070  0.009
361.75  17.135  0.010
362.80  17.176  0.009
363.78  17.236  0.011
365.77  17.358  0.015
372.76  17.929  0.013
373.80  17.989  0.014
376.79  18.237  0.014
377.75  18.296  0.015
380.78  18.579  0.036
381.76  18.618  0.027
383.78  18.798  0.022
384.72  18.887  0.037
385.77  18.933  0.019
386.74  18.980  0.021
387.76  18.998  0.026
388.72  19.127  0.029
389.69  19.153  0.031
390.71  19.160  0.027
391.68  19.175  0.041
392.68  19.170  0.095
393.72  19.248  0.131
394.75  19.341  0.080
398.71  19.371  0.045
400.63  19.455  0.032
403.65  19.555  0.017
406.70  19.619  0.016
407.72  19.646  0.023
408.70  19.705  0.016
409.70  19.726  0.021
410.72  19.781  0.019
411.70  19.753  0.022
412.69  19.774  0.024
415.66  19.904  0.017
416.68  19.937  0.018
417.64  19.990  0.027
418.64  19.965  0.027
419.71  19.954  0.029
420.68  20.086  0.055
421.68  20.027  0.115
424.64  20.302  0.173
425.64  20.264  0.130
426.65  20.282  0.082
427.65  20.087  0.064
428.56  20.152  0.180
429.58  20.326  0.038
432.68  20.333  0.044
444.61  20.585  0.030
445.61  20.686  0.033
446.61  20.688  0.051
455.59  20.834  0.158
461.53  21.017  0.057
