689.69  16.367  0.009
690.77  15.895  0.007
694.76  14.922  0.006
695.71  14.786  0.006
698.71  14.523  0.004
699.71  14.494  0.006
702.70  14.599  0.007
703.78  14.714  0.006
706.73  15.131  0.006
707.83  15.312  0.007
712.71  15.931  0.006
713.67  16.024  0.006
716.67  16.245  0.006
720.68  16.465  0.008
721.65  16.514  0.007
725.72  16.701  0.006
730.73  16.863  0.006
736.67  17.022  0.009
737.67  17.041  0.008
741.64  17.152  0.007
746.67  17.273  0.010
750.62  17.348  0.011
755.63  17.462  0.008
761.69  17.603  0.009
763.58  17.643  0.013
764.60  17.677  0.011
765.58  17.697  0.010
767.55  17.732  0.009
771.56  17.811  0.011
773.58  17.872  0.013
775.41  17.961  0.013
778.57  18.003  0.016
784.55  18.102  0.012
786.56  18.177  0.014
798.53  18.438  0.016
804.58  18.574  0.028
809.53  18.724  0.038
819.51  18.888  0.020
967.88  21.593  0.051
