352.86  17.329  0.010
353.81  17.239  0.006
356.82  17.140  0.007
357.76  17.151  0.007
361.76  17.343  0.009
362.78  17.417  0.009
363.80  17.503  0.009
365.76  17.676  0.016
369.77  18.028  0.108
372.74  18.484  0.017
373.78  18.643  0.018
376.83  18.933  0.017
377.74  19.024  0.019
380.75  19.235  0.030
381.74  19.334  0.024
383.75  19.443  0.027
384.71  19.564  0.081
385.75  19.658  0.026
386.72  19.618  0.023
387.74  19.736  0.034
388.75  19.695  0.030
389.72  19.766  0.036
390.69  19.804  0.073
391.65  19.820  0.081
392.69  19.949  0.104
398.67  19.948  0.072
400.65  20.062  0.039
403.68  20.111  0.020
406.66  20.191  0.019
407.68  20.203  0.019
408.67  20.225  0.019
409.66  20.222  0.024
410.68  20.248  0.017
411.66  20.240  0.020
412.66  20.253  0.022
415.68  20.317  0.017
416.71  20.341  0.021
417.67  20.350  0.018
418.67  20.346  0.025
419.73  20.414  0.021
427.61  20.494  0.066
429.60  20.673  0.071
432.71  20.699  0.039
444.57  20.872  0.025
445.57  20.927  0.032
446.57  20.959  0.045
461.56  21.157  0.038
