696.84  16.766  0.023
696.85  16.738  0.020
701.84  16.201  0.014
701.85  16.210  0.013
704.87  16.359  0.021
708.86  16.770  0.018
708.87  16.745  0.021
709.83  16.830  0.022
709.84  16.842  0.020
714.86  17.175  0.023
714.86  17.189  0.023
715.86  17.238  0.025
719.85  17.044  0.022
719.86  17.053  0.026
724.85  16.650  0.023
724.86  16.623  0.021
732.85  16.292  0.016
732.86  16.290  0.018
750.84  17.419  0.014
750.84  17.414  0.014
756.81  17.784  0.024
756.81  17.817  0.028
