815.63  16.832  0.010
818.71  16.020  0.008
819.73  15.842  0.008
823.66  15.447  0.006
824.66  15.387  0.006
828.52  15.314  0.002
831.64  15.362  0.009
832.67  15.400  0.006
834.74  15.496  0.006
835.59  15.537  0.005
838.66  15.775  0.006
840.62  15.911  0.005
841.70  15.955  0.006
845.58  16.088  0.006
850.62  16.127  0.006
858.57  16.403  0.007
861.56  16.578  0.007
866.56  16.890  0.008
867.62  16.942  0.009
870.57  17.085  0.007
871.54  17.116  0.007
872.53  17.156  0.010
890.56  17.791  0.009
891.49  17.814  0.011
892.51  17.841  0.004
898.51  18.047  0.005
