776.84  13.317  0.009
777.85  13.145  0.010
777.87  13.162  0.013
779.86  12.936  0.012
782.85  12.861  0.010
784.84  12.922  0.004
784.84  12.898  0.004
786.84  12.991  0.005
786.85  13.039  0.004
787.84  13.099  0.006
787.85  13.112  0.005
788.83  13.180  0.006
788.83  13.219  0.006
789.82  13.239  0.010
796.83  14.378  0.014
797.82  14.523  0.017
800.83  14.576  0.014
803.81  14.469  0.014
807.76  14.288  0.013
808.81  14.240  0.013
810.77  14.080  0.014
813.76  13.830  0.013
817.83  13.901  0.011
820.75  14.160  0.010
826.78  14.714  0.014
829.74  14.921  0.013
830.74  15.034  0.021
833.76  15.181  0.009
833.76  15.285  0.007
835.67  15.402  0.009
835.67  15.400  0.007
839.68  15.625  0.030
843.71  15.980  0.010
843.72  15.960  0.009
845.69  16.096  0.011
845.70  16.104  0.011
846.69  16.150  0.011
846.69  16.139  0.011
848.72  16.165  0.053
851.67  16.340  0.051
859.63  16.700  0.075
860.64  16.885  0.051
868.63  17.283  0.051
