751.84  14.761  0.006
752.86  14.612  0.005
754.77  14.427  0.006
760.80  14.408  0.006
761.81  14.475  0.005
762.82  14.560  0.005
763.81  14.646  0.006
764.86  14.752  0.006
765.84  14.851  0.006
767.85  15.066  0.004
772.82  15.705  0.006
773.72  15.817  0.004
774.84  15.957  0.006
778.88  16.412  0.009
785.84  16.947  0.009
786.90  17.006  0.010
788.87  17.116  0.007
790.83  17.199  0.009
795.84  17.403  0.011
798.83  17.454  0.010
799.83  17.460  0.010
802.81  17.528  0.011
804.86  17.584  0.011
805.81  17.596  0.011
809.77  17.655  0.021
815.75  17.777  0.014
818.81  17.826  0.014
819.80  17.869  0.011
824.79  17.928  0.009
828.85  18.016  0.006
831.76  18.103  0.011
835.75  18.159  0.013
840.70  18.252  0.017
845.69  18.288  0.013
850.71  18.393  0.013
858.66  18.539  0.015
861.64  18.588  0.016
862.71  18.599  0.016
870.67  18.758  0.032
