352.87  17.466  0.020
353.83  17.450  0.009
356.83  17.483  0.010
357.77  17.500  0.010
361.77  17.676  0.013
362.79  17.763  0.014
363.80  17.844  0.015
365.74  17.958  0.017
372.75  17.937  0.013
373.79  17.931  0.014
376.83  17.940  0.014
377.74  17.944  0.014
380.76  18.172  0.036
381.75  18.161  0.130
383.76  18.448  0.048
384.73  18.565  0.022
385.76  18.644  0.018
386.73  18.730  0.019
387.75  18.822  0.032
388.76  18.803  0.027
389.73  18.885  0.031
390.68  19.005  0.036
391.64  19.048  0.036
392.70  19.052  0.051
398.69  19.296  0.036
400.68  19.433  0.030
403.71  19.515  0.018
406.68  19.631  0.020
407.70  19.672  0.021
408.69  19.713  0.024
409.68  19.725  0.022
410.70  19.771  0.026
411.69  19.816  0.033
412.68  19.913  0.032
415.71  19.930  0.022
416.73  20.032  0.034
417.69  20.016  0.026
418.69  20.056  0.035
419.76  20.043  0.045
420.67  20.141  0.047
424.63  20.269  0.121
425.63  20.294  0.116
426.63  20.329  0.066
427.63  20.464  0.079
432.73  20.457  0.073
444.60  20.971  0.063
445.60  20.884  0.060
446.59  21.051  0.086
455.58  21.125  0.151
461.59  21.376  0.093
