16114.60693	0.000295829
16347.1498	0.005730635
16471.2472	0.030381662
16532.7369	0.061249329
16585.44236	0.09633045
16606.52454	0.124244051
16618.82248	0.145214117
16648.68891	0.17434907
16677.2377	0.210744518
16692.61013	0.266191368
16709.00738	0.246797649
16725.40463	0.284629981
16741.80189	0.307096098
16747.07243	0.327423792
16766.39777	0.352607312
16771.66831	0.37350976
16790.99365	0.39869328
16796.26419	0.419595728
16815.58953	0.44362974
16820.86008	0.464367369
16840.18541	0.490869442
16845.45596	0.510453337
16852.48335	0.584195112
16860.68198	0.53695541
16872.97992	0.559345457
16894.64772	0.599996619
16901.67511	0.674063806
16918.07237	0.628742768
16919.2436	0.652007624
16950.86687	0.696529923
16968.43536	0.732659124
16993.03124	0.768378391
17028.16821	0.803108743
17044.33122	0.832602917
17077.94559	0.858221728
17086.14422	0.880878021
17147.63392	0.908533828
17200.92499	0.938873229
17307.50714	0.962877658
17489.51666	0.973743043
17713.33918	0.978239647
17934.7021	0.978366431
18156.06503	0.980031527
18377.42796	0.986176323
18598.79088	0.990913816
18820.15381	0.993474852
19041.51674	0.996031662
19262.87966	1
19459.64671	0.992392963
19578.5268	0.965565478
19644.11581	0.936185409
19676.91032	0.912755734
19716.14661	0.88441952
19754.79728	0.85380542
19779.39316	0.825921402
19795.79041	0.802529763
19808.90821	0.777299755
19840.88286	0.754715307
19853.1808	0.733056381
19858.09998	0.708629339
19890.07462	0.684434734
19894.17393	0.660235903
19912.21091	0.635813087
19926.96844	0.612535552
19951.56432	0.578722271
19963.86226	0.544059538
19981.07938	0.49662966
19995.83691	0.520131179
20013.05402	0.475397573
20017.15334	0.452846934
20033.55059	0.424810775
20054.86702	0.379798244
20062.24579	0.40272501
20086.84167	0.350591447
20111.43755	0.320919775
20123.73549	0.297118201
20128.65466	0.273105319
20158.16972	0.2496038
20172.92725	0.22471611
20187.68478	0.199135333
20202.44231	0.173558783
20246.71489	0.144064609
20259.01283	0.115546671
20295.90665	0.09192682
20345.09841	0.066865858
20390.19086	0.042481077
20468.07782	0.019858594
20566.46134	0.003047041
