J1FS J1_fourstar_baade_atm.dat    VegaB=0     J1-band for FourSTar on Baade, LCO
JFS  J_fourstar_baade_atm.dat     VegaB=0     J-band for FourStar on Baade, LCO
HFS  H_fourstar_baade_atm.dat     VegaB=0     H-band for FourStar on Baade, LCO  
