4700.1	9.19442E-4
4703	9.85271E-4
4705.9	0.00105
4708.8	0.00112
4711.7	0.00118
4714.6	0.00125
4717.5	0.00132
4720.4	0.00138
4723.3	0.00145
4726.2	0.00151
4729.1	0.00158
4732	0.00165
4734.9	0.00172
4737.8	0.00179
4740.7	0.00185
4743.6	0.00192
4746.5	0.00199
4749.4	0.00206
4752.3	0.00206
4755.2	0.00205
4758.1	0.00204
4761	0.00203
4763.9	0.00202
4766.8	0.00201
4769.7	0.002
4772.6	0.00199
4775.5	0.00198
4778.4	0.00197
4781.3	0.00196
4784.2	0.00195
4787.1	0.00193
4790	0.00192
4792.9	0.00191
4795.8	0.0019
4798.7	0.00189
4801.6	0.00219
4804.5	0.00275
4807.4	0.0033
4810.3	0.00385
4813.2	0.0044
4816.1	0.00495
4819	0.00551
4821.9	0.00606
4824.8	0.00662
4827.7	0.00717
4830.6	0.00773
4833.5	0.0083
4836.4	0.00886
4839.3	0.00942
4842.2	0.00998
4845.1	0.01054
4848	0.0111
4850.9	0.01361
4853.8	0.02047
4856.7	0.02734
4859.6	0.03422
4862.5	0.04111
4865.4	0.04801
4868.3	0.05493
4871.2	0.06186
4874.1	0.06879
4877	0.07574
4879.9	0.0827
4882.8	0.08968
4885.7	0.09666
4888.6	0.10366
4891.5	0.11066
4894.4	0.11768
4897.3	0.12471
4900.2	0.13238
4903.1	0.14865
4906	0.16495
4908.9	0.18128
4911.8	0.19763
4914.7	0.21396
4917.6	0.23029
4920.5	0.24665
4923.4	0.26303
4926.3	0.27942
4929.2	0.29582
4932.1	0.31226
4935	0.3287
4937.9	0.34517
4940.8	0.36164
4943.7	0.37816
4946.6	0.39472
4949.5	0.41129
4952.4	0.42534
4955.3	0.43888
4958.2	0.45244
4961.1	0.46601
4964	0.4796
4966.9	0.49321
4969.8	0.50683
4972.7	0.52047
4975.6	0.53412
4978.5	0.54777
4981.4	0.56144
4984.3	0.57513
4987.2	0.58884
4990.1	0.60255
4993	0.61629
4995.9	0.63005
4998.8	0.64382
5001.7	0.65596
5004.6	0.6669
5007.5	0.67784
5010.4	0.68879
5013.3	0.69974
5016.2	0.7107
5019.1	0.72168
5022	0.73265
5024.9	0.74364
5027.8	0.75464
5030.7	0.76564
5033.6	0.77665
5036.5	0.78768
5039.4	0.79872
5042.3	0.80977
5045.2	0.82082
5048.1	0.83189
5051	0.84061
5053.9	0.84486
5056.8	0.84912
5059.7	0.85337
5062.6	0.85764
5065.5	0.86191
5068.4	0.86621
5071.3	0.8705
5074.2	0.87481
5077.1	0.8791
5080	0.88342
5082.9	0.88772
5085.8	0.89203
5088.7	0.89635
5091.6	0.90067
5094.5	0.905
5097.4	0.9094
5100.3	0.9135
5103.2	0.91506
5106.1	0.91662
5109	0.91818
5111.9	0.91974
5114.8	0.92129
5117.7	0.92286
5120.6	0.92442
5123.5	0.92598
5126.4	0.92753
5129.3	0.92906
5132.2	0.93059
5135.1	0.93212
5138	0.93367
5140.9	0.93521
5143.8	0.93674
5146.7	0.93827
5149.6	0.93981
5152.5	0.94155
5155.4	0.9433
5158.3	0.94499
5161.2	0.94671
5164.1	0.9484
5167	0.95011
5169.9	0.95182
5172.8	0.95352
5175.7	0.95523
5178.6	0.95694
5181.5	0.95864
5184.4	0.96036
5187.3	0.962
5190.2	0.96361
5193.1	0.96524
5196	0.96685
5198.9	0.96847
5201.8	0.9702
5204.7	0.97199
5207.6	0.97378
5210.5	0.97559
5213.4	0.97737
5216.3	0.97917
5219.2	0.98097
5222.1	0.98277
5225	0.98458
5227.9	0.98638
5230.8	0.98818
5233.7	0.98999
5236.6	0.9918
5239.5	0.9936
5242.4	0.99541
5245.3	0.99722
5248.2	0.99903
5251.1	1
5254	0.9996
5256.9	0.9992
5259.8	0.99881
5262.7	0.99841
5265.6	0.99802
5268.5	0.99762
5271.4	0.99723
5274.3	0.99683
5277.2	0.99646
5280.1	0.99612
5283	0.99579
5285.9	0.99545
5288.8	0.99511
5291.7	0.99477
5294.6	0.99443
5297.5	0.99409
5300.4	0.99378
5303.3	0.99372
5306.2	0.99364
5309.1	0.99353
5312	0.99341
5314.9	0.99329
5317.8	0.99319
5320.7	0.99306
5323.6	0.99295
5326.5	0.99284
5329.4	0.99272
5332.3	0.99261
5335.2	0.99249
5338.1	0.9924
5341	0.99232
5343.9	0.99224
5346.8	0.99217
5349.7	0.99209
5352.6	0.99123
5355.5	0.99028
5358.4	0.98933
5361.3	0.98838
5364.2	0.98742
5367.1	0.98648
5370	0.98557
5372.9	0.98466
5375.8	0.98375
5378.7	0.98284
5381.6	0.98193
5384.5	0.98103
5387.4	0.98012
5390.3	0.97921
5393.2	0.97829
5396.1	0.97738
5399	0.9764
5401.9	0.97562
5404.8	0.97496
5407.7	0.97429
5410.6	0.97362
5413.5	0.97296
5416.4	0.97229
5419.3	0.97162
5422.2	0.97094
5425.1	0.97028
5428	0.96962
5430.9	0.96899
5433.8	0.96837
5436.7	0.96775
5439.6	0.96712
5442.5	0.96649
5445.4	0.96586
