9030.99328	0.012512306
9100.07468	0.046666857
9123.91105	0.092046945
9144.88424	0.135940098
9173.10281	0.188419887
9189.6938	0.227243575
9203.16444	0.267770702
9215.46238	0.289441542
9234.50336	0.328694153
9240.05826	0.386492592
9240.05826	0.363101973
9256.90814	0.434197035
9256.90814	0.413911005
9264.65415	0.466619553
9279.31292	0.51332726
9296.08222	0.562931221
9301.7177	0.606660975
9320.6781	0.656236341
9324.12248	0.702020842
9346.52726	0.793324319
9350.73973	0.748058611
9387.63355	0.854243686
9387.63355	0.830857152
9413.7416	0.890714423
9443.6575	0.934321627
9480.95594	0.969844648
9570.57506	0.998251627
9790.3911	1
10027.12645	0.997908488
10265.12323	0.992165001
10466.76624	0.984048137
10578.79014	0.9820179
10752.70493	0.978819358
11023.25962	0.977226214
11183.71919	0.975931274
11340.55265	0.969844648
11474.98133	0.967818496
11519.79089	0.961727785
11564.36899	0.952712225
11631.81479	0.935355128
11675.50455	0.920967814
11699.02913	0.904917912
11707.84496	0.886727478
11748.8381	0.863153036
11752.93741	0.835681518
11776.50847	0.801065364
11807.25332	0.759717156
11822.62574	0.729508699
11826.72505	0.701665448
11834.92368	0.673948831
11859.51956	0.649769811
11859.51956	0.625268077
11874.89199	0.587236876
11896.41338	0.551317612
11896.41338	0.496468531
11908.71132	0.517906527
11933.3072	0.460275573
11933.3072	0.427027888
11948.67963	0.388718908
11970.20103	0.352521865
11990.29126	0.332750542
11994.79691	0.275123673
11998.89622	0.249506738
12000.06745	0.308534757
12017.63594	0.213869338
12042.23182	0.177435365
12068.58455	0.135772613
12093.18043	0.097859877
12123.92528	0.06393817
12179.26601	0.029665154
12253.05365	0.009268829
